10654 15876 0 46525 0
10668 15877 0 46527 0
10674 15879 0 46594 0
10529 15879 0 46695 0
10675 15876 0 46783 0
10525 15879 0 46899 0
10676 15876 0 47039 0
10528 15876 0 47066 0
10597 15876 0 47111 0
10626 15882 0 47135 0
10677 15879 0 47151 0
10678 15876 0 47171 0
10648 15876 0 47275 0
10676 15876 0 47324 0
10530 15876 0 47514 0
10645 15876 0 47559 0
10679 15876 0 48033 0
10678 15876 0 48042 0
10565 15876 0 48445 0
10680 15876 0 48604 0
10556 15876 0 48690 0
10681 15876 0 49013 0
10682 15879 0 49076 0
10636 15879 0 49081 0
10682 15879 0 49366 0
10682 15877 0 49424 0
10590 15876 0 49767 0
10683 15876 0 49909 0
10560 15876 0 49922 0
10560 15876 0 50096 0
10684 15876 0 50441 0
10685 15877 0 50457 0
10686 15883 0 50470 0
10687 15877 0 50696 0
10688 15877 0 50702 0
10689 15876 0 50714 0
10544 15879 0 50972 0
10685 15879 0 51029 0
10690 15879 0 51136 0
10592 15876 0 51221 0
10691 15879 0 51241 0
10625 15879 0 51263 0
10692 15883 0 51647 0
10650 15876 0 51662 0
10566 15876 0 51842 0
10693 15876 0 51861 0
10693 15876 0 52000 0
10694 15876 0 52393 0
10544 15879 0 52669 0
10695 15876 0 52773 0
10696 15876 0 52778 0
10673 15876 0 53079 0
10565 15876 0 53170 0
10697 15876 0 53210 0
10698 15876 0 53394 0
10699 15876 0 53464 0
10700 15879 0 53511 0
10701 15876 0 53553 0
10698 15876 0 53565 0
10702 15876 0 53593 0
10702 15876 0 53695 0
10644 15876 0 53749 0
10698 15876 0 53797 0
10703 15876 0 53819 0
10704 15879 0 53848 0
10705 15876 0 54147 0
10706 15879 0 54210 0
10544 15877 0 54396 0
10707 15876 0 54431 0
10701 15876 0 54542 0
10690 15877 0 54686 0
10690 15877 0 54757 0
10708 15879 0 55165 0
10586 15876 0 55198 0
10632 15876 0 55535 0
10709 15879 0 55642 0
10706 15877 0 55767 0
10561 15876 0 55984 0
10710 15876 0 56049 0
10537 15876 0 56076 0
10711 15880 0 56203 0
10665 15876 0 56235 0
10632 15876 0 56249 0
10712 15876 0 56280 0
10597 15876 0 56297 0
3570 15876 0 56311 0
10713 15876 0 56451 0
10714 15877 0 56453 0
10715 15876 0 56471 0
10716 15876 0 56665 0
10717 15879 0 56704 0
10596 15876 0 56818 0
10531 15876 0 57021 0
10718 15879 0 57025 0
10719 15879 0 57070 0
10720 15876 0 57071 0
10721 15879 0 57123 0
10537 15876 0 57158 0
10593 15876 0 57179 0
10673 15876 0 57193 0
10722 15879 0 57278 0
10537 15876 0 57288 0
10723 15876 0 57382 0
10724 15876 0 57463 0
10718 15879 0 57470 0
10626 15884 0 57482 0
10723 15876 0 57509 0
10725 15876 0 57515 0
10626 15885 0 57548 0
10695 15876 0 57568 0
10527 15879 0 57604 0
10663 15876 0 57678 0
10726 15879 0 57728 0
10714 15879 0 57900 0
10537 15876 0 57910 0
10536 15876 0 57972 0
10725 15876 0 58021 0
10727 15879 0 58021 0
10694 15876 0 58024 0
10728 15876 0 58032 0
10728 15876 0 58043 0
10694 15876 0 58118 0
10527 15879 0 58208 0
10729 15879 0 58298 0
10730 15876 0 58523 0
10596 15876 0 58607 0
10695 15876 0 58639 0
10527 15879 0 58643 0
10602 15876 0 58801 0
10726 15879 0 59001 0
10527 15877 0 59080 0
21 3 1 59217 0
10604 15876 0 59253 0
10731 15877 0 59276 0
10731 15879 0 59293 0
353 15876 0 59328 0
10726 15879 0 59347 0
10731 15879 0 59412 0
10732 15885 0 59424 0
10527 15877 0 59453 0
10606 15876 0 59469 0
10733 15876 0 59476 0
10731 15879 0 59510 0
10734 15876 0 59527 0
10695 15876 0 59583 0
10735 15876 0 59593 0
10736 15876 0 59663 0
10737 15876 0 59720 0
10718 15879 0 59868 0
10738 15876 0 59962 0
10739 15876 0 60107 0
10685 15879 0 60193 0
10732 15880 0 60223 0
10604 15876 0 60404 0
10735 15876 0 60435 0
2943 15876 0 60551 0
10621 15876 0 60604 0
10740 15876 0 60695 0
10690 15879 0 60746 0
10741 15877 0 61179 0
10742 15876 0 61265 0
10743 15879 0 61270 0
10744 15876 0 61312 0
10745 15876 0 61390 0
10746 15876 0 61414 0
10747 15879 0 61574 0
10748 15876 0 61634 0
10748 15876 0 61643 0
10746 15876 0 61660 0
10749 15879 0 61835 0
10748 15876 0 61842 0
10750 15877 0 61851 0
10737 15876 0 61934 0
10746 15876 0 61969 0
10737 15876 0 61974 0
10624 15876 0 61991 0
10749 15879 0 62009 0
10734 15876 0 62057 0
10746 15876 0 62128 0
10749 15879 0 62292 0
10751 15876 0 62387 0
10530 15876 0 62406 0
10638 15876 0 62479 0
10752 15876 0 62520 0
10752 15876 0 62541 0
10749 15877 0 62579 0
10753 15876 0 62593 0
10749 15877 0 62690 0
10749 15877 0 62741 0
10638 15876 0 62769 0
10718 15877 0 62796 0
10526 15876 0 62866 0
10526 15876 0 62871 0
10754 15876 0 62871 0
10754 15876 0 62883 0
10526 15876 0 63037 0
10754 15876 0 63103 0
10755 15876 0 63314 0
10756 15876 0 63578 0
7042 15877 0 63587 0
10750 15879 0 63635 0
10629 15879 0 63982 0
10757 15876 0 64009 0
10746 15876 0 64161 0
10593 15876 0 64214 0
10758 15876 0 64419 0
10759 15876 0 64431 0
10760 15877 0 64618 0
10757 15876 0 64708 0
10761 15879 0 64744 0
10757 15876 0 64767 0
10762 15876 0 64959 0
10763 15876 0 65016 0
10759 15876 0 65076 0
10764 15876 0 65163 0
10763 15876 0 65223 0
10673 15876 0 65254 0
10765 15879 0 65448 0
10766 15876 0 65569 0
10767 15879 0 65576 0
22 12 1 65603 0
10767 15879 0 65653 0
10768 15876 0 65703 0
10769 15879 0 65716 0
10767 15879 0 66103 0
10767 15879 0 66194 0
10770 15876 0 66276 0
10767 15877 0 66282 0
10672 15876 0 66548 0
10771 15876 0 66556 0
10770 15876 0 66643 0
10772 15879 0 66797 0
10597 15876 0 66864 0
10773 15879 0 67255 0
10774 15876 0 67543 0
10774 15876 0 67612 0
10775 15876 0 68300 0
10603 15879 0 68472 0
10583 15876 0 68623 0
10776 15876 0 69068 0
10777 15876 0 69329 0
10607 15876 0 69375 0
10778 15880 0 69380 0
10607 15876 0 69488 0
10654 15876 0 69605 0
10779 15876 0 69864 0
10780 15876 0 69873 0
10781 15876 0 69945 0
10782 15876 0 70038 0
10676 15876 0 70326 0
10783 15877 0 70408 0
10784 15879 0 70487 0
10582 15876 0 70562 0
10592 15876 0 70588 0
10785 15877 0 70636 0
10582 15876 0 70672 0
10592 15876 0 70776 0
10541 15876 0 71262 0
10600 15879 0 71275 0
10786 15876 0 71747 0
10779 15876 0 71829 0
10787 15876 0 72359 0
10788 15876 0 72972 0
10789 15876 0 73116 0
10789 15876 0 73131 0
10790 15876 0 73538 0
10779 15876 0 73587 0
10790 15876 0 73720 0
10791 15876 0 73934 0
10779 15876 0 74083 0
10792 15876 0 74371 0
10793 15877 0 74595 0
10794 15876 0 74855 0
10747 15879 0 74864 0
10795 15876 0 75156 0
10796 15877 0 75161 0
10685 15879 0 75183 0
10628 15879 0 75640 0
10795 15876 0 75644 0
10795 15876 0 75685 0
10797 15879 0 75804 0
10798 15876 0 76074 0
10799 15876 0 76103 0
10800 15876 0 76135 0
10794 15876 0 76405 0
10729 15879 0 76415 0
10791 15876 0 76820 0
10542 15876 0 76910 0
10790 15876 0 76964 0
10597 15876 0 77142 0
10763 15876 0 77145 0
10531 15876 0 77270 0
10801 15876 0 77576 0
10802 15876 0 77586 0
10542 15876 0 77684 0
10542 15876 0 77853 0
10597 15876 0 78048 0
10597 15876 0 78064 0
10803 15876 0 78503 0
10804 15876 0 78504 0
10804 15876 0 78512 0
10805 15877 0 78821 0
10542 15876 0 78875 0
10806 15876 0 78969 0
10807 15876 0 79065 0
10522 15876 0 79378 0
10805 15879 0 79473 0
10808 15879 0 79492 0
10805 15879 0 79504 0
10730 15876 0 79952 0
10531 15876 0 80144 0
10809 15876 0 80174 0
10810 15879 0 80355 0
10522 15876 0 80361 0
10810 15877 0 80373 0
10592 15876 0 80420 0
10592 15876 0 80453 0
10522 15876 0 80498 0
10522 15876 0 80750 0
10811 15876 0 80787 0
10812 15876 0 80810 0
10810 15879 0 80834 0
10531 15876 0 80990 0
10810 15879 0 81075 0
10782 15876 0 81153 0
10813 15876 0 81425 0
10814 15876 0 81450 0
10815 15877 0 81607 0
10545 15876 0 81693 0
10816 15876 0 81763 0
10816 15876 0 81767 0
10817 15876 0 81778 0
10816 15876 0 81859 0
10726 15879 0 82006 0
10545 15876 0 82120 0
10549 15876 0 82139 0
10816 15876 0 82146 0
10545 15876 0 82246 0
10535 15876 0 82254 0
10818 15876 0 82342 0
10549 15876 0 82354 0
10582 15876 0 82533 0
10582 15876 0 82539 0
10590 15876 0 82699 0
10545 15876 0 82720 0
10673 15876 0 82852 0
10590 15876 0 82965 0
10819 15879 0 83040 0
10818 15876 0 83103 0
10537 15876 0 83271 0
10820 15879 0 83422 0
10597 15876 0 83560 0
10821 15876 0 83607 0
10822 15876 0 83677 0
10823 15879 0 83682 0
10824 15879 0 83722 0
10597 15876 0 83814 0
10825 15876 0 83852 0
10530 15876 0 83925 0
10597 15876 0 83926 0
10537 15876 0 84029 0
10763 15876 0 84037 0
10763 15876 0 84083 0
10693 15876 0 84166 0
10723 15876 0 84240 0
10549 15876 0 84350 0
10542 15876 0 84378 0
10826 15886 0 84388 0
10542 15876 0 84392 0
10633 15879 0 84446 0
10827 15876 0 84467 0
10530 15876 0 84547 0
10816 15876 0 84597 0
10827 15876 0 84601 0
10541 15876 0 84834 0
8236 15876 0 84874 0
10828 15876 0 84913 0
10828 15876 0 84920 0
10829 15876 0 84973 0
10830 15876 0 85067 0
10827 15876 0 85219 0
10556 15876 0 85228 0
10810 15879 0 85269 0
10831 15876 0 85362 0
10832 15876 0 85391 0
10530 15876 0 85724 0
10805 15879 0 85817 0
10525 15879 0 85895 0
10821 15876 0 85932 0
10833 15876 0 85942 0
10834 15876 0 85998 0
10561 15876 0 86023 0
10561 15876 0 86035 0
10604 15876 0 86040 0
10561 15876 0 86102 0
10525 15879 0 86122 0
10561 15876 0 86148 0
10820 15879 0 86148 0
10835 15876 0 86233 0
10836 15879 0 86278 0
10625 15879 0 86291 0
10837 15876 0 86382 0
10664 15876 0 86423 0
10838 15876 0 86432 0
10839 15876 0 86496 0
10605 15876 0 86514 0
10840 15876 0 86540 0
10841 15876 0 86573 0
10681 15876 0 86630 0
10681 15876 0 86676 0
10664 15876 0 86677 0
10842 15876 0 86704 0
10590 15876 0 86712 0
10690 15879 0 86732 0
10681 15876 0 86732 0
10843 15876 0 86752 0
10620 15887 0 86853 0
10564 15876 0 86885 0
10604 15876 0 86913 0
10525 15879 0 86968 0
10620 15888 0 87071 0
10844 15876 0 87075 0
10845 15876 0 87137 0
10597 15876 0 87161 0
10693 15876 0 87162 0
10625 15879 0 87169 0
10846 15876 0 87170 0
10779 15876 0 87174 0
10847 15889 0 87204 0
10542 15876 0 87207 0
10763 15876 0 87208 0
10848 15879 0 87258 0
10848 15879 0 87261 0
10849 15876 0 87269 0
10530 15876 0 87276 0
10597 15876 0 87295 0
10850 15876 0 87335 0
10625 15879 0 87354 0
10591 15876 0 87358 0
10851 15876 0 87372 0
10852 15889 0 87376 0
10784 15889 0 87538 0
10843 15876 0 87562 0
10853 15889 0 87580 0
10690 15879 0 87604 0
10556 15876 0 87665 0
10816 15876 0 87672 0
10580 15876 0 87693 0
10782 15876 0 87745 0
10854 15876 0 87783 0
10816 15876 0 87840 0
10842 15876 0 87853 0
10855 15879 0 87861 0
10856 15876 0 87894 0
8470 15876 0 87963 0
10604 15876 0 87975 0
10842 15876 0 87980 0
10549 15876 0 88111 0
10591 15876 0 88183 0
10620 15890 0 88204 0
10857 15876 0 88223 0
10633 15889 0 88282 0
10530 15876 0 88282 0
10681 15876 0 88332 0
10844 15876 0 88352 0
10854 15876 0 88452 0
10723 15876 0 88456 0
10858 15876 0 88486 0
10820 15879 0 88486 0
10854 15876 0 88502 0
10854 15876 0 88516 0
10859 15876 0 88610 0
10859 15876 0 88625 0
10854 15876 0 88677 0
10644 15876 0 88688 0
10860 15876 0 88765 0
10854 15876 0 88837 0
10560 15876 0 88925 0
10560 15876 0 88950 0
10861 15876 0 89018 0
10560 15876 0 89110 0
10620 15891 0 89149 0
10862 15876 0 89186 0
10854 15876 0 89215 0
10565 15876 0 89225 0
10626 15892 0 89293 0
10626 15890 0 89301 0
10626 15891 0 89319 0
10862 15876 0 89325 0
10626 15888 0 89359 0
23 3 1 89361 0
23 9 1 89389 0
10626 15886 0 89396 0
10854 15876 0 89469 0
10863 15889 0 89508 0
10709 15879 0 89520 0
10864 15876 0 89577 0
10644 15876 0 89583 0
10779 15876 0 89605 0
10865 15876 0 89605 0
10866 15889 0 89811 0
10867 15876 0 89872 0
10545 15876 0 89912 0
10868 15876 0 89946 0
10633 15889 0 89968 0
10771 15876 0 89976 0
10638 15876 0 89981 0
10529 15879 0 90097 0
10869 15889 0 90100 0
10870 15876 0 90101 0
10871 15876 0 90109 0
10862 15876 0 90207 0
10872 15876 0 90227 0
10681 15876 0 90317 0
10808 15889 0 90331 0
10529 15879 0 90374 0
10747 15889 0 90404 0
10747 15889 0 90414 0
10580 15876 0 90475 0
10580 15876 0 90482 0
10580 15876 0 90493 0
6329 15876 0 90493 0
10580 15876 0 90502 0
10810 15889 0 90561 0
10810 15889 0 90565 0
10633 15889 0 90584 0
10873 15876 0 90607 0
10820 15879 0 90655 0
10874 15889 0 90745 0
10875 15876 0 90746 0
10840 15876 0 90762 0
10840 15876 0 90777 0
10592 15876 0 90780 0
10840 15876 0 90783 0
10592 15876 0 90785 0
10873 15876 0 90798 0
10644 15876 0 90817 0
10876 15876 0 90825 0
10592 15876 0 90834 0
10591 15876 0 90835 0
10620 15893 0 90857 0
10807 15876 0 90860 0
10807 15876 0 90862 0
10807 15876 0 90871 0
10592 15876 0 90883 0
10877 15876 0 90904 0
10878 15876 0 90925 0
10681 15876 0 90978 0
10525 15879 0 91033 0
10535 15876 0 91036 0
10879 15889 0 91041 0
10548 15876 0 91095 0
10681 15876 0 91114 0
10548 15876 0 91145 0
10880 15876 0 91151 0
10548 15876 0 91153 0
10548 15876 0 91158 0
10548 15876 0 91170 0
10797 15879 0 91183 0
10816 15876 0 91205 0
10548 15876 0 91222 0
10548 15876 0 91242 0
10577 15876 0 91256 0
6789 15876 0 91265 0
10881 15876 0 91302 0
10882 15887 0 91303 0
10638 15876 0 91322 0
10644 15876 0 91328 0
10883 15876 0 91364 0
10548 15876 0 91376 0
10840 15876 0 91376 0
10548 15876 0 91388 0
10876 15876 0 91394 0
10884 15876 0 91398 0
10885 15889 0 91439 0
10885 15879 0 91452 0
10620 15894 0 91466 0
10764 15876 0 91485 0
10885 15879 0 91486 0
10879 15879 0 91595 0
10886 15889 0 91629 0
10548 15876 0 91629 0
10881 15876 0 91631 0
10548 15876 0 91706 0
10840 15876 0 91728 0
10726 15889 0 91766 0
10887 15876 0 91798 0
10888 15889 0 91816 0
10887 15876 0 91863 0
10830 15876 0 91885 0
10862 15876 0 91918 0
10889 15876 0 91934 0
10879 15879 0 91942 0
10547 15876 0 91950 0
10799 15876 0 91976 0
10890 15876 0 91991 0
10891 15879 0 92007 0
10547 15876 0 92063 0
10799 15876 0 92064 0
10579 15876 0 92098 0
10547 15876 0 92126 0
10892 15876 0 92151 0
10893 15879 0 92209 0
10537 15876 0 92261 0
10677 15889 0 92272 0
10894 15879 0 92303 0
10887 15876 0 92320 0
10830 15876 0 92340 0
10794 15876 0 92346 0
10895 15876 0 92353 0
10896 15889 0 92360 0
10892 15876 0 92390 0
10693 15876 0 92413 0
10897 15876 0 92423 0
10547 15876 0 92429 0
10781 15876 0 92447 0
10898 15876 0 92447 0
10592 15876 0 92449 0
10891 15879 0 92458 0
10675 15876 0 92479 0
10719 15889 0 92493 0
10781 15876 0 92496 0
10547 15876 0 92507 0
10781 15876 0 92508 0
10899 15876 0 92513 0
10900 15889 0 92529 0
10726 15879 0 92553 0
10901 15889 0 92575 0
10902 15876 0 92590 0
10781 15876 0 92597 0
10715 15876 0 92598 0
10902 15876 0 92601 0
10606 15876 0 92605 0
10869 15879 0 92721 0
10576 15889 0 92738 0
10576 15889 0 92740 0
10895 15876 0 92807 0
10709 15879 0 92808 0
10547 15876 0 92808 0
10895 15876 0 92813 0
10576 15889 0 92845 0
10576 15889 0 92853 0
10606 15876 0 92863 0
10677 15889 0 92880 0
10677 15889 0 92907 0
10606 15876 0 92913 0
10606 15876 0 92917 0
10903 15879 0 92918 0
10606 15876 0 92925 0
10884 15876 0 92927 0
10904 15876 0 92931 0
10606 15876 0 92938 0
10820 15889 0 93051 0
10896 15889 0 93076 0
10905 15879 0 93107 0
10904 15876 0 93127 0
10904 15876 0 93131 0
10862 15876 0 93209 0
10906 15889 0 93280 0
10547 15876 0 93289 0
10862 15876 0 93329 0
24 3 1 93420 0
10816 15876 0 93427 0
10562 15876 0 93438 0
10816 15876 0 93451 0
10832 15876 0 93458 0
24 16 1 93462 0
10832 15876 0 93467 0
10907 15876 0 93472 0
10832 15876 0 93484 0
24 9 1 93485 0
10832 15876 0 93491 0
10908 15876 0 93507 0
10909 15889 0 93525 0
10910 15889 0 93626 0
10911 15876 0 93763 0
10912 15889 0 93828 0
10723 15876 0 93872 0
10913 15876 0 93873 0
10914 15876 0 93886 0
10915 15879 0 93980 0
10715 15876 0 94015 0
10916 15879 0 94058 0
10222 15876 0 94159 0
10873 15876 0 94172 0
10917 15876 0 94185 0
10918 15876 0 94275 0
10918 15876 0 94278 0
10919 15889 0 94304 0
10920 15876 0 94322 0
10542 15876 0 94369 0
10921 15876 0 94433 0
10922 15876 0 94522 0
10622 15889 0 94550 0
10763 15876 0 94551 0
10622 15889 0 94559 0
10763 15876 0 94559 0
10923 15876 0 94600 0
10538 15889 0 94640 0
10538 15889 0 94655 0
10538 15889 0 94663 0
10622 15889 0 94666 0
10538 15889 0 94667 0
10924 15876 0 94668 0
10538 15879 0 94687 0
10915 15889 0 94729 0
10538 15879 0 94768 0
10537 15876 0 94800 0
10690 15889 0 94815 0
10925 15876 0 94818 0
10545 15876 0 94830 0
10829 15876 0 94838 0
10926 15876 0 94859 0
10545 15876 0 94879 0
10625 15879 0 94906 0
10552 15876 0 94920 0
10552 15876 0 94954 0
10715 15876 0 94980 0
10927 15876 0 95012 0
10928 15876 0 95018 0
10781 15876 0 95111 0
10552 15876 0 95188 0
10535 15876 0 95210 0
10847 15879 0 95286 0
10545 15876 0 95304 0
10597 15876 0 95320 0
10597 15876 0 95331 0
10847 15879 0 95352 0
10530 15876 0 95365 0
10620 15895 0 95401 0
10929 15876 0 95416 0
10887 15876 0 95437 0
10929 15876 0 95450 0
10930 15876 0 95466 0
10931 15879 0 95483 0
10932 15889 0 95488 0
10879 15889 0 95503 0
10933 15876 0 95614 0
10580 15876 0 95664 0
10862 15876 0 95673 0
10934 15876 0 95704 0
10898 15876 0 95784 0
10735 15876 0 95808 0
10935 15876 0 95818 0
10936 15876 0 95876 0
10937 15879 0 95959 0
10938 15876 0 95969 0
10934 15876 0 95986 0
10935 15876 0 95993 0
10935 15876 0 95995 0
10526 15876 0 96006 0
10530 15876 0 96054 0
10939 15876 0 96079 0
10606 15876 0 96101 0
10894 15889 0 96105 0
10940 15876 0 96116 0
10941 15876 0 96158 0
10942 15876 0 96196 0
10542 15876 0 96266 0
10615 15889 0 96334 0
10941 15876 0 96362 0
10615 15889 0 96374 0
10854 15876 0 96382 0
10943 15879 0 96399 0
9076 15889 0 96414 0
10542 15876 0 96430 0
10943 15889 0 96490 0
10943 15889 0 96530 0
10941 15876 0 96550 0
10944 15876 0 96555 0
10945 15876 0 96571 0
10946 15876 0 96642 0
10535 15876 0 96684 0
10854 15876 0 96690 0
10571 15879 0 96736 0
10947 15876 0 96742 0
10936 15876 0 96754 0
10948 15876 0 96754 0
10949 15876 0 96798 0
10571 15889 0 96802 0
10832 15876 0 96953 0
10832 15876 0 97000 0
10526 15876 0 97079 0
10526 15876 0 97083 0
10950 15896 0 97109 0
10605 15876 0 97241 0
10702 15876 0 97247 0
10951 15877 0 97532 0
10582 15876 0 97533 0
10526 15876 0 97536 0
10952 15876 0 97556 0
10526 15876 0 97562 0
10542 15876 0 97562 0
10633 15889 0 97614 0
10831 15876 0 97684 0
10526 15876 0 97704 0
10526 15876 0 97717 0
10953 15876 0 97727 0
4096 15889 0 97754 0
10931 15879 0 97780 0
10954 15876 0 97817 0
10955 15876 0 97826 0
10956 15889 0 97830 0
6191 15876 0 98013 0
6191 15876 0 98036 0
10615 15889 0 98117 0
10957 15876 0 98176 0
10958 15897 0 98188 0
10959 15876 0 98194 0
10702 15876 0 98211 0
10726 15889 0 98212 0
10816 15876 0 98214 0
10960 15897 0 98241 0
10526 15876 0 98273 0
10942 15876 0 98331 0
10961 15876 0 98332 0
10619 15876 0 98343 0
10526 15876 0 98374 0
10526 15876 0 98378 0
10962 15889 0 98465 0
10963 15876 0 98476 0
10964 15876 0 98498 0
10693 15876 0 98502 0
10572 15876 0 98530 0
10957 15876 0 98540 0
10633 15889 0 98580 0
10965 15876 0 98605 0
10899 15876 0 98617 0
10959 15876 0 98627 0
10899 15876 0 98632 0
10952 15876 0 98639 0
10526 15876 0 98641 0
10681 15876 0 98643 0
10535 15876 0 98673 0
10966 15889 0 98676 0
10899 15876 0 98726 0
10540 15889 0 98729 0
10967 15876 0 98733 0
10968 15876 0 98739 0
10965 15876 0 98744 0
10526 15876 0 98802 0
10526 15876 0 98804 0
10799 15876 0 98810 0
10969 15876 0 98812 0
10970 15876 0 98815 0
10799 15876 0 98829 0
10638 15876 0 98843 0
10615 15879 0 98855 0
10971 15876 0 98884 0
10969 15876 0 98893 0
10969 15876 0 98908 0
10969 15876 0 98919 0
10969 15876 0 98942 0
10969 15876 0 98949 0
10969 15876 0 98953 0
10622 15897 0 98969 0
